x1,x2,label
544.0,521.0,1.0
117.0,274.0,1.0
103.0,267.0,1.0
143.0,793.0,1.0
153.0,133.0,1.0
489.0,646.0,1.0
401.0,953.0,1.0
423.0,31.0,1.0
385.0,892.0,1.0
394.0,691.0,1.0
302.0,423.0,1.0
505.0,148.0,1.0
204.0,356.0,1.0
210.0,1033.0,1.0
166.0,182.0,1.0
221.0,261.0,1.0
198.0,81.0,1.0
85.0,82.0,1.0
117.0,739.0,1.0
181.0,795.0,1.0
401.0,959.0,1.0
285.0,1144.0,1.0
306.0,180.0,1.0
260.0,918.0,1.0
407.0,965.0,1.0
379.0,775.0,1.0
414.0,980.0,1.0
113.0,548.0,1.0
304.0,176.0,1.0
140.0,1086.0,1.0
185.0,225.0,1.0
507.0,186.0,1.0
244.0,562.0,1.0
80.0,191.0,1.0
505.0,217.0,1.0
506.0,213.0,1.0
384.0,734.0,1.0
236.0,466.0,1.0
504.0,215.0,1.0
457.0,49.0,1.0
223.0,808.0,1.0
304.0,324.0,1.0
87.0,578.0,1.0
254.0,928.0,1.0
413.0,494.0,1.0
185.0,1122.0,1.0
383.0,895.0,1.0
90.0,166.0,1.0
307.0,439.0,1.0
221.0,1134.0,1.0
308.0,1143.0,1.0
187.0,1012.0,1.0
412.0,979.0,1.0
148.0,147.0,1.0
421.0,475.0,1.0
184.0,809.0,1.0
219.0,1005.0,1.0
496.0,529.0,1.0
473.0,536.0,1.0
387.0,905.0,1.0
187.0,820.0,1.0
181.0,690.0,1.0
83.0,574.0,1.0
317.0,262.0,1.0
318.0,1132.0,1.0
267.0,514.0,1.0
461.0,818.0,1.0
330.0,306.0,1.0
146.0,780.0,1.0
98.0,957.0,1.0
165.0,867.0,1.0
104.0,82.0,1.0
238.0,1032.0,1.0
374.0,798.0,1.0
225.0,1141.0,1.0
507.0,138.0,1.0
371.0,804.0,1.0
156.0,831.0,1.0
330.0,470.0,1.0
477.0,66.0,1.0
150.0,844.0,1.0
237.0,929.0,1.0
382.0,830.0,1.0
230.0,268.0,1.0
417.0,988.0,1.0
104.0,275.0,1.0
506.0,186.0,1.0
116.0,702.0,1.0
133.0,264.0,1.0
469.0,399.0,1.0
537.0,707.0,1.0
308.0,198.0,1.0
340.0,474.0,1.0
501.0,1045.0,1.0
189.0,795.0,1.0
307.0,205.0,1.0
140.0,364.0,1.0
429.0,1014.0,1.0
154.0,799.0,1.0
296.0,1149.0,1.0
410.0,419.0,1.0
400.0,931.0,1.0
162.0,167.0,1.0
316.0,220.0,1.0
105.0,792.0,1.0
211.0,447.0,1.0
324.0,1114.0,1.0
130.0,523.0,1.0
476.0,985.0,1.0
121.0,277.0,1.0
380.0,765.0,1.0
374.0,740.0,1.0
122.0,186.0,1.0
204.0,83.0,1.0
470.0,59.0,1.0
450.0,259.0,1.0
353.0,363.0,1.0
382.0,699.0,1.0
111.0,223.0,1.0
176.0,900.0,1.0
390.0,676.0,1.0
251.0,478.0,1.0
302.0,378.0,1.0
475.0,248.0,1.0
120.0,268.0,1.0
94.0,963.0,1.0
486.0,1046.0,1.0
133.0,493.0,1.0
195.0,372.0,1.0
338.0,472.0,1.0
381.0,694.0,1.0
423.0,1012.0,1.0
410.0,494.0,1.0
247.0,476.0,1.0
195.0,296.0,1.0
398.0,920.0,1.0
187.0,1016.0,1.0
224.0,564.0,1.0
423.0,494.0,1.0
119.0,265.0,1.0
501.0,647.0,1.0
377.0,399.0,1.0
178.0,202.0,1.0
309.0,319.0,1.0
402.0,671.0,1.0
381.0,887.0,1.0
543.0,529.0,1.0
379.0,40.0,1.0
147.0,789.0,1.0
99.0,999.0,1.0
410.0,498.0,1.0
86.0,256.0,1.0
138.0,360.0,1.0
254.0,923.0,1.0
230.0,837.0,1.0
439.0,788.0,1.0
526.0,823.0,1.0
408.0,246.0,1.0
412.0,662.0,1.0
439.0,529.0,1.0
118.0,198.0,1.0
382.0,870.0,1.0
387.0,686.0,1.0
141.0,1078.0,1.0
152.0,127.0,1.0
371.0,780.0,1.0
312.0,308.0,1.0
228.0,934.0,1.0
444.0,819.0,1.0
111.0,1040.0,1.0
510.0,164.0,1.0
136.0,351.0,1.0
413.0,255.0,1.0
100.0,277.0,1.0
104.0,256.0,1.0
135.0,544.0,1.0
303.0,354.0,1.0
125.0,304.0,1.0
463.0,819.0,1.0
408.0,417.0,1.0
171.0,79.0,1.0
513.0,181.0,1.0
492.0,99.0,1.0
376.0,389.0,1.0
86.0,232.0,1.0
482.0,534.0,1.0
125.0,285.0,1.0
180.0,495.0,1.0
245.0,1145.0,1.0
98.0,218.0,1.0
135.0,573.0,1.0
319.0,1124.0,1.0
300.0,326.0,1.0
318.0,239.0,1.0
158.0,821.0,1.0
92.0,976.0,1.0
83.0,174.0,1.0
107.0,277.0,1.0
303.0,371.0,1.0
429.0,413.0,1.0
306.0,158.0,1.0
198.0,371.0,1.0
441.0,646.0,1.0
316.0,223.0,1.0
248.0,562.0,1.0
219.0,929.0,1.0
303.0,367.0,1.0
499.0,120.0,1.0
182.0,682.0,1.0
354.0,58.0,1.0
346.0,60.0,1.0
541.0,748.0,1.0
235.0,1139.0,1.0
442.0,263.0,1.0
497.0,645.0,1.0
220.0,1037.0,1.0
97.0,1017.0,1.0
533.0,804.0,1.0
206.0,350.0,1.0
99.0,1020.0,1.0
137.0,356.0,1.0
488.0,523.0,1.0
97.0,278.0,1.0
305.0,144.0,1.0
378.0,400.0,1.0
466.0,641.0,1.0
220.0,262.0,1.0
501.0,532.0,1.0
492.0,644.0,1.0
189.0,457.0,1.0
119.0,691.0,1.0
109.0,173.0,1.0
499.0,225.0,1.0
284.0,1150.0,1.0
410.0,495.0,1.0
546.0,521.0,1.0
256.0,873.0,1.0
93.0,79.0,1.0
541.0,755.0,1.0
421.0,652.0,1.0
144.0,126.0,1.0
129.0,326.0,1.0
385.0,715.0,1.0
185.0,507.0,1.0
310.0,311.0,1.0
169.0,804.0,1.0
220.0,449.0,1.0
181.0,480.0,1.0
180.0,905.0,1.0
158.0,1101.0,1.0
382.0,840.0,1.0
341.0,477.0,1.0
162.0,555.0,1.0
310.0,190.0,1.0
487.0,978.0,1.0
376.0,730.0,1.0
148.0,1090.0,1.0
301.0,411.0,1.0
300.0,410.0,1.0
388.0,713.0,1.0
265.0,500.0,1.0
204.0,332.0,1.0
317.0,459.0,1.0
98.0,1001.0,1.0
123.0,787.0,1.0
265.0,551.0,1.0
177.0,688.0,1.0
167.0,800.0,1.0
224.0,455.0,1.0
405.0,245.0,1.0
519.0,829.0,1.0
99.0,1005.0,1.0
527.0,693.0,1.0
425.0,514.0,1.0
451.0,1050.0,1.0
307.0,123.0,1.0
180.0,793.0,1.0
230.0,1028.0,1.0
133.0,314.0,1.0
158.0,81.0,1.0
216.0,261.0,1.0
134.0,495.0,1.0
254.0,1144.0,1.0
333.0,286.0,1.0
232.0,272.0,1.0
253.0,924.0,1.0
381.0,753.0,1.0
352.0,53.0,1.0
110.0,266.0,1.0
500.0,535.0,1.0
174.0,484.0,1.0
285.0,1148.0,1.0
129.0,1064.0,1.0
501.0,649.0,1.0
326.0,1124.0,1.0
123.0,187.0,1.0
96.0,1006.0,1.0
172.0,675.0,1.0
148.0,126.0,1.0
250.0,1141.0,1.0
345.0,326.0,1.0
382.0,697.0,1.0
395.0,912.0,1.0
180.0,817.0,1.0
176.0,493.0,1.0
340.0,325.0,1.0
440.0,823.0,1.0
446.0,264.0,1.0
184.0,686.0,1.0
531.0,516.0,1.0
531.0,715.0,1.0
381.0,758.0,1.0
373.0,770.0,1.0
90.0,588.0,1.0
212.0,798.0,1.0
458.0,49.0,1.0
305.0,332.0,1.0
112.0,727.0,1.0
339.0,333.0,1.0
229.0,269.0,1.0
416.0,660.0,1.0
377.0,808.0,1.0
224.0,1028.0,1.0
481.0,242.0,1.0
417.0,31.0,1.0
432.0,775.0,1.0
424.0,989.0,1.0
407.0,250.0,1.0
519.0,1043.0,1.0
367.0,47.0,1.0
406.0,970.0,1.0
127.0,279.0,1.0
168.0,802.0,1.0
380.0,815.0,1.0
335.0,475.0,1.0
451.0,42.0,1.0
297.0,1149.0,1.0
178.0,689.0,1.0
142.0,778.0,1.0
253.0,482.0,1.0
392.0,894.0,1.0
402.0,946.0,1.0
297.0,347.0,1.0
485.0,992.0,1.0
414.0,982.0,1.0
78.0,197.0,1.0
389.0,410.0,1.0
524.0,677.0,1.0
130.0,119.0,1.0
296.0,398.0,1.0
121.0,269.0,1.0
153.0,155.0,1.0
308.0,231.0,1.0
196.0,559.0,1.0
500.0,513.0,1.0
527.0,683.0,1.0
146.0,812.0,1.0
213.0,510.0,1.0
324.0,1113.0,1.0
489.0,515.0,1.0
468.0,1048.0,1.0
467.0,404.0,1.0
202.0,246.0,1.0
305.0,159.0,1.0
305.0,336.0,1.0
388.0,690.0,1.0
528.0,699.0,1.0
337.0,301.0,1.0
112.0,228.0,1.0
321.0,456.0,1.0
257.0,873.0,1.0
90.0,584.0,1.0
181.0,487.0,1.0
377.0,825.0,1.0
462.0,639.0,1.0
129.0,313.0,1.0
80.0,227.0,1.0
355.0,483.0,1.0
416.0,491.0,1.0
409.0,496.0,1.0
441.0,1025.0,1.0
328.0,87.0,1.0
105.0,284.0,1.0
225.0,1030.0,1.0
101.0,548.0,1.0
312.0,240.0,1.0
311.0,194.0,1.0
153.0,81.0,1.0
485.0,1048.0,1.0
356.0,57.0,1.0
111.0,814.0,1.0
170.0,553.0,1.0
376.0,842.0,1.0
514.0,659.0,1.0
90.0,223.0,1.0
341.0,60.0,1.0
378.0,807.0,1.0
135.0,285.0,1.0
414.0,512.0,1.0
152.0,549.0,1.0
436.0,649.0,1.0
104.0,168.0,1.0
301.0,1148.0,1.0
194.0,1007.0,1.0
387.0,406.0,1.0
262.0,496.0,1.0
306.0,124.0,1.0
180.0,807.0,1.0
192.0,229.0,1.0
348.0,351.0,1.0
165.0,825.0,1.0
304.0,160.0,1.0
196.0,452.0,1.0
475.0,1050.0,1.0
411.0,977.0,1.0
502.0,1044.0,1.0
408.0,666.0,1.0
321.0,463.0,1.0
299.0,393.0,1.0
483.0,980.0,1.0
199.0,239.0,1.0
129.0,264.0,1.0
493.0,512.0,1.0
198.0,509.0,1.0
357.0,353.0,1.0
264.0,508.0,1.0
102.0,936.0,1.0
303.0,377.0,1.0
103.0,594.0,1.0
101.0,176.0,1.0
268.0,526.0,1.0
99.0,492.0,1.0
393.0,923.0,1.0
103.0,928.0,1.0
307.0,318.0,1.0
267.0,899.0,1.0
382.0,44.0,1.0
232.0,930.0,1.0
135.0,494.0,1.0
445.0,409.0,1.0
144.0,79.0,1.0
310.0,116.0,1.0
312.0,450.0,1.0
431.0,780.0,1.0
179.0,555.0,1.0
343.0,318.0,1.0
158.0,815.0,1.0
508.0,168.0,1.0
125.0,266.0,1.0
420.0,30.0,1.0
164.0,814.0,1.0
78.0,198.0,1.0
447.0,639.0,1.0
165.0,559.0,1.0
499.0,212.0,1.0
416.0,499.0,1.0
380.0,778.0,1.0
305.0,171.0,1.0
379.0,784.0,1.0
130.0,759.0,1.0
471.0,413.0,1.0
495.0,226.0,1.0
325.0,264.0,1.0
85.0,261.0,1.0
502.0,121.0,1.0
224.0,269.0,1.0
176.0,682.0,1.0
452.0,820.0,1.0
136.0,533.0,1.0
460.0,824.0,1.0
440.0,783.0,1.0
301.0,374.0,1.0
244.0,477.0,1.0
158.0,377.0,1.0
381.0,497.0,1.0
220.0,495.0,1.0
471.0,1048.0,1.0
169.0,677.0,1.0
302.0,401.0,1.0
411.0,501.0,1.0
245.0,472.0,1.0
133.0,552.0,1.0
378.0,760.0,1.0
294.0,375.0,1.0
221.0,265.0,1.0
391.0,674.0,1.0
182.0,683.0,1.0
380.0,747.0,1.0
424.0,1014.0,1.0
495.0,1042.0,1.0
271.0,1149.0,1.0
247.0,475.0,1.0
263.0,914.0,1.0
328.0,89.0,1.0
229.0,934.0,1.0
365.0,49.0,1.0
213.0,927.0,1.0
335.0,315.0,1.0
136.0,557.0,1.0
499.0,534.0,1.0
179.0,689.0,1.0
186.0,449.0,1.0
499.0,644.0,1.0
306.0,198.0,1.0
271.0,536.0,1.0
361.0,367.0,1.0
187.0,380.0,1.0
468.0,60.0,1.0
494.0,841.0,1.0
90.0,785.0,1.0
331.0,68.0,1.0
165.0,826.0,1.0
432.0,416.0,1.0
360.0,47.0,1.0
411.0,981.0,1.0
304.0,330.0,1.0
253.0,1145.0,1.0
104.0,252.0,1.0
509.0,144.0,1.0
477.0,638.0,1.0
452.0,398.0,1.0
118.0,190.0,1.0
394.0,240.0,1.0
386.0,876.0,1.0
328.0,76.0,1.0
299.0,356.0,1.0
409.0,955.0,1.0
118.0,805.0,1.0
536.0,791.0,1.0
381.0,756.0,1.0
315.0,118.0,1.0
534.0,792.0,1.0
415.0,967.0,1.0
182.0,471.0,1.0
129.0,683.0,1.0
410.0,964.0,1.0
475.0,63.0,1.0
113.0,268.0,1.0
93.0,955.0,1.0
132.0,522.0,1.0
415.0,493.0,1.0
369.0,488.0,1.0
330.0,1100.0,1.0
487.0,88.0,1.0
529.0,703.0,1.0
314.0,217.0,1.0
259.0,873.0,1.0
126.0,302.0,1.0
298.0,333.0,1.0
536.0,501.0,1.0
482.0,69.0,1.0
92.0,278.0,1.0
302.0,376.0,1.0
446.0,832.0,1.0
204.0,334.0,1.0
173.0,686.0,1.0
514.0,833.0,1.0
177.0,499.0,1.0
110.0,282.0,1.0
152.0,371.0,1.0
206.0,340.0,1.0
383.0,710.0,1.0
337.0,473.0,1.0
475.0,1045.0,1.0
157.0,858.0,1.0
178.0,679.0,1.0
330.0,1107.0,1.0
138.0,114.0,1.0
122.0,495.0,1.0
326.0,1120.0,1.0
136.0,285.0,1.0
218.0,449.0,1.0
406.0,33.0,1.0
203.0,316.0,1.0
313.0,228.0,1.0
140.0,495.0,1.0
190.0,558.0,1.0
98.0,992.0,1.0
149.0,105.0,1.0
497.0,1044.0,1.0
393.0,497.0,1.0
100.0,278.0,1.0
272.0,1148.0,1.0
86.0,230.0,1.0
85.0,554.0,1.0
424.0,1055.0,1.0
97.0,220.0,1.0
121.0,688.0,1.0
495.0,232.0,1.0
327.0,1097.0,1.0
101.0,270.0,1.0
129.0,315.0,1.0
130.0,757.0,1.0
311.0,231.0,1.0
207.0,356.0,1.0
158.0,855.0,1.0
481.0,640.0,1.0
500.0,521.0,1.0
83.0,81.0,1.0
207.0,361.0,1.0
174.0,474.0,1.0
319.0,108.0,1.0
195.0,1121.0,1.0
151.0,98.0,1.0
214.0,497.0,1.0
119.0,1058.0,1.0
137.0,539.0,1.0
224.0,809.0,1.0
260.0,885.0,1.0
189.0,814.0,1.0
328.0,1108.0,1.0
163.0,184.0,1.0
417.0,515.0,1.0
505.0,162.0,1.0
505.0,128.0,1.0
379.0,725.0,1.0
337.0,305.0,1.0
378.0,825.0,1.0
265.0,907.0,1.0
458.0,642.0,1.0
98.0,989.0,1.0
269.0,544.0,1.0
529.0,704.0,1.0
379.0,764.0,1.0
191.0,564.0,1.0
194.0,506.0,1.0
507.0,157.0,1.0
230.0,455.0,1.0
382.0,751.0,1.0
113.0,733.0,1.0
222.0,261.0,1.0
170.0,678.0,1.0
153.0,156.0,1.0
196.0,369.0,1.0
185.0,224.0,1.0
115.0,254.0,1.0
207.0,252.0,1.0
82.0,224.0,1.0
378.0,778.0,1.0
499.0,1041.0,1.0
141.0,265.0,1.0
508.0,652.0,1.0
362.0,51.0,1.0
328.0,472.0,1.0
391.0,687.0,1.0
152.0,126.0,1.0
147.0,121.0,1.0
481.0,68.0,1.0
257.0,554.0,1.0
385.0,497.0,1.0
416.0,415.0,1.0
170.0,556.0,1.0
317.0,254.0,1.0
302.0,1146.0,1.0
475.0,834.0,1.0
476.0,986.0,1.0
127.0,551.0,1.0
92.0,170.0,1.0
151.0,138.0,1.0
512.0,192.0,1.0
131.0,792.0,1.0
96.0,594.0,1.0
115.0,810.0,1.0
259.0,1143.0,1.0
429.0,1017.0,1.0
494.0,88.0,1.0
166.0,825.0,1.0
114.0,1048.0,1.0
304.0,431.0,1.0
147.0,492.0,1.0
440.0,533.0,1.0
205.0,355.0,1.0
123.0,296.0,1.0
506.0,1045.0,1.0
379.0,38.0,1.0
431.0,777.0,1.0
180.0,84.0,1.0
375.0,817.0,1.0
497.0,533.0,1.0
109.0,167.0,1.0
545.0,529.0,1.0
450.0,1046.0,1.0
509.0,653.0,1.0
440.0,527.0,1.0
101.0,181.0,1.0
382.0,749.0,1.0
316.0,237.0,1.0
480.0,76.0,1.0
369.0,491.0,1.0
97.0,982.0,1.0
196.0,230.0,1.0
413.0,650.0,1.0
149.0,841.0,1.0
210.0,446.0,1.0
494.0,233.0,1.0
135.0,536.0,1.0
169.0,686.0,1.0
325.0,1097.0,1.0
335.0,64.0,1.0
460.0,643.0,1.0
123.0,194.0,1.0
171.0,890.0,1.0
213.0,567.0,1.0
199.0,311.0,1.0
536.0,526.0,1.0
127.0,810.0,1.0
393.0,926.0,1.0
99.0,225.0,1.0
124.0,320.0,1.0
507.0,129.0,1.0
125.0,1068.0,1.0
122.0,281.0,1.0
142.0,352.0,1.0
375.0,493.0,1.0
330.0,276.0,1.0
370.0,813.0,1.0
315.0,239.0,1.0
154.0,374.0,1.0
163.0,888.0,1.0
306.0,190.0,1.0
189.0,228.0,1.0
539.0,790.0,1.0
296.0,348.0,1.0
123.0,1061.0,1.0
377.0,864.0,1.0
144.0,362.0,1.0
483.0,978.0,1.0
96.0,999.0,1.0
217.0,827.0,1.0
320.0,1126.0,1.0
430.0,1017.0,1.0
108.0,545.0,1.0
378.0,857.0,1.0
182.0,684.0,1.0
131.0,286.0,1.0
243.0,264.0,1.0
529.0,685.0,1.0
228.0,456.0,1.0
150.0,840.0,1.0
346.0,346.0,1.0
161.0,165.0,1.0
440.0,260.0,1.0
531.0,508.0,1.0
111.0,1043.0,1.0
451.0,822.0,1.0
473.0,1044.0,1.0
431.0,789.0,1.0
437.0,1021.0,1.0
378.0,40.0,1.0
110.0,811.0,1.0
260.0,877.0,1.0
190.0,455.0,1.0
440.0,529.0,1.0
135.0,542.0,1.0
503.0,210.0,1.0
489.0,989.0,1.0
518.0,1045.0,1.0
92.0,786.0,1.0
296.0,353.0,1.0
254.0,922.0,1.0
264.0,890.0,1.0
435.0,523.0,1.0
494.0,228.0,1.0
166.0,185.0,1.0
208.0,345.0,1.0
99.0,1010.0,1.0
500.0,122.0,1.0
310.0,1138.0,1.0
125.0,286.0,1.0
505.0,652.0,1.0
414.0,507.0,1.0
467.0,823.0,1.0
467.0,254.0,1.0
303.0,406.0,1.0
524.0,1046.0,1.0
394.0,927.0,1.0
538.0,721.0,1.0
198.0,82.0,1.0
314.0,97.0,1.0
217.0,564.0,1.0
377.0,711.0,1.0
140.0,1085.0,1.0
135.0,792.0,1.0
141.0,81.0,1.0
109.0,492.0,1.0
81.0,199.0,1.0
441.0,1020.0,1.0
308.0,439.0,1.0
377.0,725.0,1.0
142.0,81.0,1.0
478.0,1044.0,1.0
361.0,486.0,1.0
124.0,1060.0,1.0
99.0,177.0,1.0
142.0,359.0,1.0
384.0,696.0,1.0
152.0,135.0,1.0
428.0,481.0,1.0
109.0,235.0,1.0
251.0,924.0,1.0
120.0,814.0,1.0
336.0,472.0,1.0
175.0,473.0,1.0
188.0,1014.0,1.0
382.0,732.0,1.0
322.0,251.0,1.0
503.0,142.0,1.0
223.0,934.0,1.0
207.0,512.0,1.0
450.0,400.0,1.0
97.0,491.0,1.0
197.0,565.0,1.0
392.0,408.0,1.0
499.0,224.0,1.0
329.0,77.0,1.0
262.0,892.0,1.0
464.0,825.0,1.0
145.0,369.0,1.0
181.0,79.0,1.0
157.0,796.0,1.0
215.0,257.0,1.0
138.0,573.0,1.0
500.0,653.0,1.0
468.0,643.0,1.0
181.0,285.0,1.0
526.0,684.0,1.0
123.0,791.0,1.0
207.0,349.0,1.0
100.0,930.0,1.0
214.0,1038.0,1.0
97.0,980.0,1.0
392.0,913.0,1.0
159.0,812.0,1.0
185.0,382.0,1.0
117.0,265.0,1.0
177.0,557.0,1.0
314.0,188.0,1.0
156.0,146.0,1.0
155.0,378.0,1.0
150.0,1090.0,1.0
301.0,321.0,1.0
259.0,498.0,1.0
532.0,798.0,1.0
312.0,244.0,1.0
403.0,246.0,1.0
269.0,509.0,1.0
86.0,262.0,1.0
329.0,290.0,1.0
165.0,822.0,1.0
319.0,96.0,1.0
414.0,973.0,1.0
396.0,667.0,1.0
98.0,156.0,1.0
79.0,205.0,1.0
243.0,844.0,1.0
402.0,959.0,1.0
317.0,98.0,1.0
186.0,812.0,1.0
509.0,1042.0,1.0
100.0,489.0,1.0
208.0,330.0,1.0
445.0,789.0,1.0
262.0,553.0,1.0
370.0,815.0,1.0
527.0,817.0,1.0
507.0,655.0,1.0
181.0,219.0,1.0
160.0,385.0,1.0
535.0,788.0,1.0
307.0,118.0,1.0
219.0,927.0,1.0
379.0,772.0,1.0
483.0,532.0,1.0
90.0,488.0,1.0
467.0,830.0,1.0
245.0,850.0,1.0
198.0,801.0,1.0
338.0,308.0,1.0
163.0,277.0,1.0
91.0,261.0,1.0
207.0,354.0,1.0
115.0,726.0,1.0
130.0,494.0,1.0
210.0,1131.0,1.0
496.0,102.0,1.0
523.0,1040.0,1.0
263.0,549.0,1.0
87.0,261.0,1.0
187.0,794.0,1.0
199.0,510.0,1.0
430.0,651.0,1.0
222.0,1140.0,1.0
158.0,819.0,1.0
304.0,399.0,1.0
103.0,142.0,1.0
169.0,1106.0,1.0
133.0,319.0,1.0
158.0,84.0,1.0
120.0,692.0,1.0
383.0,496.0,1.0
154.0,498.0,1.0
487.0,846.0,1.0
411.0,654.0,1.0
76.0,210.0,1.0
154.0,807.0,1.0
97.0,993.0,1.0
187.0,810.0,1.0
148.0,271.0,1.0
385.0,856.0,1.0
125.0,300.0,1.0
480.0,982.0,1.0
385.0,713.0,1.0
108.0,790.0,1.0
272.0,540.0,1.0
82.0,249.0,1.0
149.0,1087.0,1.0
472.0,636.0,1.0
244.0,1143.0,1.0
300.0,342.0,1.0
145.0,118.0,1.0
309.0,122.0,1.0
136.0,558.0,1.0
396.0,683.0,1.0
112.0,226.0,1.0
311.0,162.0,1.0
120.0,236.0,1.0
113.0,241.0,1.0
307.0,204.0,1.0
378.0,754.0,1.0
209.0,336.0,1.0
382.0,858.0,1.0
81.0,230.0,1.0
538.0,761.0,1.0
112.0,1048.0,1.0
170.0,1113.0,1.0
121.0,1051.0,1.0
201.0,362.0,1.0
415.0,506.0,1.0
325.0,78.0,1.0
372.0,825.0,1.0
148.0,127.0,1.0
106.0,548.0,1.0
534.0,750.0,1.0
436.0,527.0,1.0
310.0,114.0,1.0
105.0,1024.0,1.0
370.0,794.0,1.0
143.0,788.0,1.0
171.0,882.0,1.0
191.0,294.0,1.0
413.0,30.0,1.0
122.0,691.0,1.0
496.0,101.0,1.0
309.0,131.0,1.0
418.0,649.0,1.0
147.0,124.0,1.0
300.0,386.0,1.0
137.0,495.0,1.0
142.0,116.0,1.0
253.0,862.0,1.0
360.0,48.0,1.0
428.0,485.0,1.0
135.0,576.0,1.0
439.0,816.0,1.0
109.0,1034.0,1.0
211.0,78.0,1.0
137.0,526.0,1.0
467.0,259.0,1.0
191.0,921.0,1.0
366.0,382.0,1.0
432.0,790.0,1.0
245.0,259.0,1.0
159.0,83.0,1.0
77.0,562.0,1.0
105.0,1027.0,1.0
468.0,398.0,1.0
244.0,264.0,1.0
196.0,1122.0,1.0
132.0,761.0,1.0
145.0,99.0,1.0
108.0,272.0,1.0
305.0,404.0,1.0
150.0,1092.0,1.0
96.0,1014.0,1.0
427.0,477.0,1.0
320.0,255.0,1.0
533.0,727.0,1.0
102.0,548.0,1.0
483.0,984.0,1.0
120.0,84.0,1.0
377.0,713.0,1.0
191.0,815.0,1.0
443.0,37.0,1.0
205.0,922.0,1.0
412.0,417.0,1.0
527.0,812.0,1.0
255.0,560.0,1.0
187.0,687.0,1.0
418.0,988.0,1.0
296.0,382.0,1.0
484.0,81.0,1.0
309.0,197.0,1.0
149.0,551.0,1.0
402.0,961.0,1.0
103.0,790.0,1.0
101.0,1013.0,1.0
381.0,841.0,1.0
116.0,1047.0,1.0
537.0,762.0,1.0
387.0,712.0,1.0
404.0,415.0,1.0
311.0,140.0,1.0
447.0,644.0,1.0
404.0,959.0,1.0
423.0,512.0,1.0
128.0,494.0,1.0
119.0,267.0,1.0
536.0,786.0,1.0
433.0,1010.0,1.0
470.0,834.0,1.0
266.0,912.0,1.0
307.0,215.0,1.0
109.0,254.0,1.0
315.0,224.0,1.0
210.0,826.0,1.0
114.0,249.0,1.0
510.0,146.0,1.0
158.0,829.0,1.0
191.0,230.0,1.0
135.0,284.0,1.0
152.0,674.0,1.0
398.0,244.0,1.0
322.0,256.0,1.0
152.0,798.0,1.0
481.0,838.0,1.0
397.0,412.0,1.0
455.0,394.0,1.0
479.0,996.0,1.0
150.0,676.0,1.0
314.0,213.0,1.0
506.0,164.0,1.0
397.0,923.0,1.0
302.0,417.0,1.0
512.0,191.0,1.0
176.0,793.0,1.0
306.0,415.0,1.0
112.0,1038.0,1.0
382.0,720.0,1.0
414.0,986.0,1.0
138.0,363.0,1.0
161.0,850.0,1.0
535.0,703.0,1.0
309.0,190.0,1.0
99.0,944.0,1.0
154.0,269.0,1.0
456.0,641.0,1.0
134.0,541.0,1.0
483.0,518.0,1.0
525.0,677.0,1.0
191.0,796.0,1.0
176.0,485.0,1.0
76.0,202.0,1.0
407.0,972.0,1.0
217.0,828.0,1.0
116.0,177.0,1.0
463.0,639.0,1.0
396.0,678.0,1.0
426.0,1009.0,1.0
184.0,1117.0,1.0
453.0,41.0,1.0
331.0,306.0,1.0
95.0,970.0,1.0
385.0,869.0,1.0
113.0,248.0,1.0
427.0,650.0,1.0
310.0,235.0,1.0
176.0,381.0,1.0
198.0,821.0,1.0
228.0,1139.0,1.0
480.0,248.0,1.0
409.0,970.0,1.0
93.0,988.0,1.0
112.0,237.0,1.0
188.0,79.0,1.0
328.0,73.0,1.0
520.0,678.0,1.0
136.0,805.0,1.0
542.0,525.0,1.0
125.0,326.0,1.0
111.0,82.0,1.0
154.0,162.0,1.0
485.0,240.0,1.0
384.0,38.0,1.0
406.0,663.0,1.0
312.0,182.0,1.0
317.0,255.0,1.0
201.0,511.0,1.0
153.0,378.0,1.0
485.0,517.0,1.0
415.0,36.0,1.0
440.0,1021.0,1.0
128.0,761.0,1.0
343.0,62.0,1.0
179.0,807.0,1.0
197.0,823.0,1.0
466.0,642.0,1.0
509.0,153.0,1.0
128.0,288.0,1.0
140.0,678.0,1.0
537.0,790.0,1.0
99.0,1019.0,1.0
116.0,239.0,1.0
387.0,704.0,1.0
459.0,534.0,1.0
384.0,41.0,1.0
263.0,554.0,1.0
165.0,558.0,1.0
488.0,235.0,1.0
307.0,219.0,1.0
197.0,1014.0,1.0
156.0,788.0,1.0
307.0,181.0,1.0
193.0,564.0,1.0
163.0,83.0,1.0
148.0,108.0,1.0
309.0,438.0,1.0
119.0,1048.0,1.0
147.0,673.0,1.0
309.0,207.0,1.0
319.0,102.0,1.0
376.0,843.0,1.0
174.0,680.0,1.0
407.0,668.0,1.0
404.0,945.0,1.0
271.0,1147.0,1.0
442.0,531.0,1.0
488.0,996.0,1.0
148.0,827.0,1.0
254.0,1147.0,1.0
459.0,258.0,1.0
182.0,1122.0,1.0
98.0,592.0,1.0
162.0,385.0,1.0
195.0,233.0,1.0
197.0,240.0,1.0
375.0,745.0,1.0
480.0,71.0,1.0
513.0,830.0,1.0
472.0,408.0,1.0
108.0,222.0,1.0
383.0,401.0,1.0
487.0,510.0,1.0
126.0,310.0,1.0
459.0,636.0,1.0
495.0,230.0,1.0
